   1.2792166238068531E-008   6.0922631713428529E-008   2.6149094440399742E-007   1.0114623854754260E-006   3.5257573619632946E-006   1.1075505145816769E-005   3.1353269186493824E-005   7.9985307034549858E-005   1.8388473545116667E-004   3.8096862854920691E-004   7.1128036473681758E-004   1.1967418951635222E-003   1.8145470733542945E-003   2.4793854754848669E-003   3.0530079511788297E-003   3.3878165643713774E-003   3.3878167272178299E-003   3.0530079511788297E-003   2.4793860713836725E-003   1.8145470733542945E-003   1.1967424128913441E-003   7.1128036473681758E-004   3.8096886661177082E-004   1.8388473545116667E-004   7.9985372395402954E-005   3.1353269186493824E-005   1.1075516325806330E-005   3.5257573619632946E-006   1.0114636009551015E-006   2.6149094440399742E-007   6.0922716636082089E-008   1.2792166238068531E-008
   2.1521917443915660E-008   1.0250228380592184E-007   4.3996204618047608E-007   1.7018023682961582E-006   5.9321484978671453E-006   1.8634733761460512E-005   5.2752433326552042E-005   1.3457670414900394E-004   3.0938934505911613E-004   6.4098650933961309E-004   1.1967418951635222E-003   2.0135395762235705E-003   3.0530078044260518E-003   4.1716102705423802E-003   5.1367403139856316E-003   5.7000617755527949E-003   5.7000620495448566E-003   5.1367403139856316E-003   4.1716112731527465E-003   3.0530078044260518E-003   2.0135404473098618E-003   1.1967418951635222E-003   6.4098690988412168E-004   3.0938934505911613E-004   1.3457681411980469E-004   5.2752433326552042E-005   1.8634752571992305E-005   5.9321484978671453E-006   1.7018044133623852E-006   4.3996204618047608E-007   1.0250242668980067E-007   2.1521917443915660E-008
   3.2631521730271739E-008   1.5541713443792575E-007   6.6708688290647888E-007   2.5803387493846889E-006   8.9945557357939658E-006   2.8254714520322460E-005   7.9985310879304437E-005   2.0405048468179643E-004   4.6910827816273323E-004   9.7188892509499991E-004   1.8145470733542945E-003   3.0530078044260518E-003   4.6290903664563303E-003   6.3251593687179255E-003   7.7885274547178822E-003   8.6426575842445241E-003   8.6426579996820505E-003   7.7885274547178822E-003   6.3251608889151488E-003   4.6290903664563303E-003   3.0530091252013065E-003   1.8145470733542945E-003   9.7188953241631869E-004   4.6910827816273323E-004   2.0405065142384466E-004   7.9985310879304437E-005   2.8254743041589707E-005   8.9945557357939658E-006   2.5803418501944403E-006   6.6708688290647888E-007   1.5541735108407591E-007   3.2631521730271739E-008
   4.4586895078992993E-008   2.1236036830039151E-007   9.1150262894358198E-007   3.5257577009171983E-006   1.2290102627613106E-005   3.8607059987834380E-005   1.0929141486925624E-004   2.7881327215899888E-004   6.4098654015072023E-004   1.3279827895009489E-003   2.4793854754848669E-003   4.1716102705423802E-003   6.3251593687179255E-003   8.6426571688070185E-003   1.0642193930285090E-002   1.1809271857850743E-002   1.1809272425501912E-002   1.0642193930285090E-002   8.6426592459947493E-003   6.3251593687179255E-003   4.1716120752412133E-003   2.4793854754848669E-003   1.3279836193409013E-003   6.4098654015072023E-004   2.7881349999426348E-004   1.0929141486925624E-004   3.8607098959110910E-005   1.2290102627613106E-005   3.5257619378437427E-006   9.1150262894358198E-007   2.1236066432430068E-007   4.4586895078992993E-008
   5.4901989448033734E-008   2.6149098211200582E-007   1.1223844987198930E-006   4.3414650334180662E-006   1.5133500001761132E-005   4.7539062136451373E-005   1.3457671708674054E-004   3.4331859421172817E-004   7.8928307934515956E-004   1.6352205234004627E-003   3.0530079511788297E-003   5.1367403139856316E-003   7.7885274547178822E-003   1.0642193930285090E-002   1.3104336946202872E-002   1.4541426187944771E-002   1.4541426886925850E-002   1.3104336946202872E-002   1.0642196488044145E-002   7.7885274547178822E-003   5.1367425362136548E-003   3.0530079511788297E-003   1.6352215452294597E-003   7.8928307934515956E-004   3.4331887475821086E-004   1.3457671708674054E-004   4.7539110123994376E-005   1.5133500001761132E-005   4.3414702505860131E-006   1.1223844987198930E-006   2.6149134662303387E-007   5.4901989448033734E-008
   6.0922643426890958E-008   2.9016725156198671E-007   1.2454707956468755E-006   4.8175723205936725E-006   1.6793117558486258E-005   5.2752440933705468E-005   1.4933509446612858E-004   3.8096868348670845E-004   8.7583993639452312E-004   1.8145472477985453E-003   3.3878165643713774E-003   5.7000617755527949E-003   8.6426575842445241E-003   1.1809271857850743E-002   1.4541426187944771E-002   1.6136114055047852E-002   1.6136114830682804E-002   1.4541426187944771E-002   1.1809274696106861E-002   8.6426575842445241E-003   5.7000642414818158E-003   3.3878165643713774E-003   1.8145483816865854E-003   8.7583993639452312E-004   3.8096899479936683E-004   1.4933509446612858E-004   5.2752494183810178E-005   1.6793117558486258E-005   4.8175781099031907E-006   1.2454707956468755E-006   2.9016765604717590E-007   6.0922643426890958E-008
   6.0922646355256903E-008   2.9016726550974246E-007   1.2454708555144120E-006   4.8175725521659200E-006   1.6793118365702148E-005   5.2752443469423516E-005   1.4933510164440687E-004   3.8096870179921073E-004   8.7583997849462625E-004   1.8145473350206771E-003   3.3878167272178299E-003   5.7000620495448566E-003   8.6426579996820505E-003   1.1809272425501912E-002   1.4541426886925850E-002   1.6136114830682804E-002   1.6136115606317791E-002   1.4541426886925850E-002   1.1809275263758167E-002   8.6426579996820505E-003   5.7000645154739954E-003   3.3878167272178299E-003   1.8145484689087719E-003   8.7583997849462625E-004   3.8096901311188407E-004   1.4933510164440687E-004   5.2752496719530795E-005   1.6793118365702148E-005   4.8175783414757169E-006   1.2454708555144120E-006   2.9016766999495108E-007   6.0922646355256903E-008
   5.4901989448033734E-008   2.6149098211200582E-007   1.1223844987198930E-006   4.3414650334180662E-006   1.5133500001761132E-005   4.7539062136451373E-005   1.3457671708674054E-004   3.4331859421172817E-004   7.8928307934515956E-004   1.6352205234004627E-003   3.0530079511788297E-003   5.1367403139856316E-003   7.7885274547178822E-003   1.0642193930285090E-002   1.3104336946202872E-002   1.4541426187944771E-002   1.4541426886925850E-002   1.3104336946202872E-002   1.0642196488044145E-002   7.7885274547178822E-003   5.1367425362136548E-003   3.0530079511788297E-003   1.6352215452294597E-003   7.8928307934515956E-004   3.4331887475821086E-004   1.3457671708674054E-004   4.7539110123994376E-005   1.5133500001761132E-005   4.3414702505860131E-006   1.1223844987198930E-006   2.6149134662303387E-007   5.4901989448033734E-008
   4.4586905794668683E-008   2.1236041933896709E-007   9.1150284801493926E-007   3.5257585483020996E-006   1.2290105581432334E-005   3.8607069266706172E-005   1.0929144113649998E-004   2.7881333916935150E-004   6.4098669420627826E-004   1.3279831086700999E-003   2.4793860713836725E-003   4.1716112731527465E-003   6.3251608889151488E-003   8.6426592459947493E-003   1.0642196488044145E-002   1.1809274696106861E-002   1.1809275263758167E-002   1.0642196488044145E-002   8.6426613231829780E-003   6.3251608889151488E-003   4.1716130778520124E-003   2.4793860713836725E-003   1.3279839385102520E-003   6.4098669420627826E-004   2.7881356700467085E-004   1.0929144113649998E-004   3.8607108237992074E-005   1.2290105581432334E-005   3.5257627852296630E-006   9.1150284801493926E-007   2.1236071536294743E-007   4.4586905794668683E-008
   3.2631521730271739E-008   1.5541713443792575E-007   6.6708688290647888E-007   2.5803387493846889E-006   8.9945557357939658E-006   2.8254714520322460E-005   7.9985310879304437E-005   2.0405048468179643E-004   4.6910827816273323E-004   9.7188892509499991E-004   1.8145470733542945E-003   3.0530078044260518E-003   4.6290903664563303E-003   6.3251593687179255E-003   7.7885274547178822E-003   8.6426575842445241E-003   8.6426579996820505E-003   7.7885274547178822E-003   6.3251608889151488E-003   4.6290903664563303E-003   3.0530091252013065E-003   1.8145470733542945E-003   9.7188953241631869E-004   4.6910827816273323E-004   2.0405065142384466E-004   7.9985310879304437E-005   2.8254743041589707E-005   8.9945557357939658E-006   2.5803418501944403E-006   6.6708688290647888E-007   1.5541735108407591E-007   3.2631521730271739E-008
   2.1521926753891406E-008   1.0250232814917326E-007   4.3996223651369297E-007   1.7018031045197170E-006   5.9321510641995170E-006   1.8634741823114670E-005   5.2752456148015612E-005   1.3457676236882843E-004   3.0938947890541302E-004   6.4098678663963079E-004   1.1967424128913441E-003   2.0135404473098618E-003   3.0530091252013065E-003   4.1716120752412133E-003   5.1367425362136548E-003   5.7000642414818158E-003   5.7000645154739954E-003   5.1367425362136548E-003   4.1716130778520124E-003   3.0530091252013065E-003   2.0135413183965298E-003   1.1967424128913441E-003   6.4098718718431263E-004   3.0938947890541302E-004   1.3457687233967678E-004   5.2752456148015612E-005   1.8634760633654598E-005   5.9321510641995170E-006   1.7018051495868283E-006   4.3996223651369297E-007   1.0250247103311391E-007   2.1521926753891406E-008
   1.2792166238068531E-008   6.0922631713428529E-008   2.6149094440399742E-007   1.0114623854754260E-006   3.5257573619632946E-006   1.1075505145816769E-005   3.1353269186493824E-005   7.9985307034549858E-005   1.8388473545116667E-004   3.8096862854920691E-004   7.1128036473681758E-004   1.1967418951635222E-003   1.8145470733542945E-003   2.4793854754848669E-003   3.0530079511788297E-003   3.3878165643713774E-003   3.3878167272178299E-003   3.0530079511788297E-003   2.4793860713836725E-003   1.8145470733542945E-003   1.1967424128913441E-003   7.1128036473681758E-004   3.8096886661177082E-004   1.8388473545116667E-004   7.9985372395402954E-005   3.1353269186493824E-005   1.1075516325806330E-005   3.5257573619632946E-006   1.0114636009551015E-006   2.6149094440399742E-007   6.0922716636082089E-008   1.2792166238068531E-008
   6.8523810680103042E-009   3.2631538983345968E-008   1.4005793003517535E-007   5.4175012271238749E-007   1.8884316186102020E-006   5.9321519196438877E-006   1.6793124823430655E-005   4.2840929910032918E-005   9.8490501257650242E-005   2.0405060238205163E-004   3.8096886661177082E-004   6.4098690988412168E-004   9.7188953241631869E-004   1.3279836193409013E-003   1.6352215452294597E-003   1.8145483816865854E-003   1.8145484689087719E-003   1.6352215452294597E-003   1.3279839385102520E-003   9.7188953241631869E-004   6.4098718718431263E-004   3.8096886661177082E-004   2.0405072989073805E-004   9.8490501257650242E-005   4.2840964917958499E-005   1.6793124823430655E-005   5.9321579077579357E-006   1.8884316186102020E-006   5.4175077373543878E-007   1.4005793003517535E-007   3.2631584468767207E-008   6.8523810680103042E-009
   3.3083403483669489E-009   1.5751335109299849E-008   6.7603533906245461E-008   2.6149093183466249E-007   9.1150249750079291E-007   2.8633114233659689E-006   8.1056482516010730E-006   2.0678312699790145E-005   4.7539055281092041E-005   9.8490439712198592E-005   1.8388473545116667E-004   3.0938934505911613E-004   4.6910827816273323E-004   6.4098654015072023E-004   7.8928307934515956E-004   8.7583993639452312E-004   8.7583997849462625E-004   7.8928307934515956E-004   6.4098669420627826E-004   4.6910827816273323E-004   3.0938947890541302E-004   1.8388473545116667E-004   9.8490501257650242E-005   4.7539055281092041E-005   2.0678329597294554E-005   8.1056482516010730E-006   2.8633143136881422E-006   9.1150249750079291E-007   2.6149124606821677E-007   6.7603533906245461E-008   1.5751357064045618E-008   3.3083403483669489E-009
   1.4399830572638452E-009   6.8523820559176676E-009   2.9406822866880947E-008   1.1374310834810075E-007   3.9648227321302265E-007   1.2454715140575029E-006   3.5257600735954359E-006   8.9945622210848298E-006   2.0678329597294554E-005   4.2840938147189304E-005   7.9985372395402954E-005   1.3457681411980469E-004   2.0405065142384466E-004   2.7881349999426348E-004   3.4331887475821086E-004   3.8096899479936683E-004   3.8096901311188407E-004   3.4331887475821086E-004   2.7881356700467085E-004   2.0405065142384466E-004   1.3457687233967678E-004   7.9985372395402954E-005   4.2840964917958499E-005   2.0678329597294554E-005   8.9945695710867964E-006   3.5257600735954359E-006   1.2454727712770983E-006   3.9648227321302265E-007   1.1374324503202669E-007   2.9406822866880947E-008   6.8523916056961806E-009   1.4399830572638452E-009
   5.6546234857309489E-010   2.6870552375901540E-009   1.1528114673932079E-008   4.4586886506454304E-008   1.5541711202627229E-007   4.8821030348825429E-007   1.3820549727422958E-006   3.5257571924863548E-006   8.1056482516010730E-006   1.6793114329623090E-005   3.1353269186493824E-005   5.2752433326552042E-005   7.9985310879304437E-005   1.0929141486925624E-004   1.3457671708674054E-004   1.4933509446612858E-004   1.4933510164440687E-004   1.3457671708674054E-004   1.0929144113649998E-004   7.9985310879304437E-005   5.2752456148015612E-005   3.1353269186493824E-005   1.6793124823430655E-005   8.1056482516010730E-006   3.5257600735954359E-006   1.3820549727422958E-006   4.8821079630265210E-007   1.5541711202627229E-007   4.4586940084848165E-008   1.1528114673932079E-008   2.6870589809841998E-009   5.6546234857309489E-010
   2.0082019591506067E-010   9.5027105116068597E-010   4.0733676594424479E-009   1.5751350250500553E-008   5.4902031671466321E-008   1.7246093906234545E-007   4.8821079630265210E-007   1.2454717535278043E-006   2.8633143136881422E-006   5.9321542008294786E-006   1.1075516325806330E-005   1.8634752571992305E-005   2.8254743041589707E-005   3.8607098959110910E-005   4.7539110123994376E-005   5.2752494183810178E-005   5.2752496719530795E-005   4.7539110123994376E-005   3.8607108237992074E-005   2.8254743041589707E-005   1.8634760633654598E-005   1.1075516325806330E-005   5.9321579077579357E-006   2.8633143136881422E-006   1.2454727712770983E-006   4.8821079630265210E-007   1.7246111314860569E-007   5.4902031671466321E-008   1.5751369177021900E-008   4.0733676594424479E-009   9.5027237351140060E-010   2.0082019591506067E-010
   6.5057600348459246E-011   3.0363618634893974E-010   1.2978360962317007E-009   5.0153801545405633E-009   1.7478524534178444E-008   5.4901976253217710E-008   1.5541711202627229E-007   3.9648194922488422E-007   9.1150249750079291E-007   1.8884304385545074E-006   3.5257573619632946E-006   5.9321484978671453E-006   8.9945557357939658E-006   1.2290102627613106E-005   1.5133500001761132E-005   1.6793117558486258E-005   1.6793118365702148E-005   1.5133500001761132E-005   1.2290105581432334E-005   8.9945557357939658E-006   5.9321510641995170E-006   3.5257573619632946E-006   1.8884316186102020E-006   9.1150249750079291E-007   3.9648227321302265E-007   1.5541711202627229E-007   5.4902031671466321E-008   1.7478524534178444E-008   5.0153861795689826E-009   1.2978360962317007E-009   3.0363660730324442E-010   6.5057600348459246E-011
   1.9844627504405766E-011   8.8287588594640655E-011   3.7350172658053446E-010   1.4399835412290345E-009   5.0153861795689826E-009   1.5751353278742439E-008   4.4586940084848165E-008   1.1374315208693918E-007   2.6149124606821677E-007   5.4175043520335433E-007   1.0114636009551015E-006   1.7018044133623852E-006   2.5803418501944403E-006   3.5257619378437427E-006   4.3414702505860131E-006   4.8175781099031907E-006   4.8175783414757169E-006   4.3414702505860131E-006   3.5257627852296630E-006   2.5803418501944403E-006   1.7018051495868283E-006   1.0114636009551015E-006   5.4175077373543878E-007   2.6149124606821677E-007   1.1374324503202669E-007   4.4586940084848165E-008   1.5751369177021900E-008   5.0153861795689826E-009   1.4399852696774808E-009   3.7350172658053446E-010   8.8287709357193199E-011   1.9844627504405766E-011
   6.3583380817923442E-012   2.4052628286109989E-011   9.7787920382008725E-011   3.7350127973153907E-010   1.2978360962317007E-009   4.0733635493226329E-009   1.1528114673932079E-008   2.9406798838152129E-008   6.7603533906245461E-008   1.4005784251580376E-007   2.6149094440399742E-007   4.3996204618047608E-007   6.6708688290647888E-007   9.1150262894358198E-007   1.1223844987198930E-006   1.2454707956468755E-006   1.2454708555144120E-006   1.1223844987198930E-006   9.1150284801493926E-007   6.6708688290647888E-007   4.3996223651369297E-007   2.6149094440399742E-007   1.4005793003517535E-007   6.7603533906245461E-008   2.9406822866880947E-008   1.1528114673932079E-008   4.0733676594424479E-009   1.2978360962317007E-009   3.7350172658053446E-010   9.7787920382008725E-011   2.4052659506378895E-011   6.3583380817923442E-012
   2.7516450310111795E-012   6.8740124562054135E-012   2.4052659506378895E-011   8.8287605251534477E-011   3.0363660730324442E-010   9.5027141594690556E-010   2.6870589809841998E-009   6.8523860075485406E-009   1.5751357064045618E-008   3.2631564078742946E-008   6.0922716636082089E-008   1.0250242668980067E-007   1.5541735108407591E-007   2.1236066432430068E-007   2.6149134662303387E-007   2.9016765604717590E-007   2.9016766999495108E-007   2.6149134662303387E-007   2.1236071536294743E-007   1.5541735108407591E-007   1.0250247103311391E-007   6.0922716636082089E-008   3.2631584468767207E-008   1.5751357064045618E-008   6.8523916056961806E-009   2.6870589809841998E-009   9.5027237351140060E-010   3.0363660730324442E-010   8.8287709357193199E-011   2.4052659506378895E-011   6.8740197298184305E-012   2.7516450310111795E-012
   1.8861434329631682E-012   2.7516435039001939E-012   6.3583380817923442E-012   1.9844605647194676E-011   6.5057600348459246E-011   2.0081999487229739E-010   5.6546234857309489E-010   1.4399818819204829E-009   3.3083403483669489E-009   6.8523767870800477E-009   1.2792166238068531E-008   2.1521917443915660E-008   3.2631521730271739E-008   4.4586895078992993E-008   5.4901989448033734E-008   6.0922643426890958E-008   6.0922646355256903E-008   5.4901989448033734E-008   4.4586905794668683E-008   3.2631521730271739E-008   2.1521926753891406E-008   1.2792166238068531E-008   6.8523810680103042E-009   3.3083403483669489E-009   1.4399830572638452E-009   5.6546234857309489E-010   2.0082019591506067E-010   6.5057600348459246E-011   1.9844627504405766E-011   6.3583380817923442E-012   2.7516450310111795E-012   1.8861434329631682E-012
